AR-10 CMMG MK3 RML15 15 inch M-LOK handguard,12222,14090,13463,Mechanic,8400,₽
AR-10 CMMG MK3 RML9 9 inch M-LOK handguard,6000,8021,8683,Mechanic,5880,₽
AR-15 Unique-ARs Wing & Skull 12 inch handguard,28500,28308,28713,Mechanic,28000,₽
MP-155 walnut forestock,1000,2640,8725,Mechanic,1024,₽
MP-155 Ultima polymer forestock,9999,9709,11994,Mechanic,2457,₽
AK Custom Arms AGS-74 PRO + Sniper Kit pistol grip,40000,46255,50626,Mechanic,8008,₽
MP-155 Ultima pistol grip,2608,2608,2608,Mechanic,1460,₽
Mk47 Resolute 7.62x39 upper receiver,9999,7689,6930,Mechanic,2666,₽
Hazard 4 Pillbox backpack,19999,18906,19167,Ragman,13640,₽
Hazard 4 Drawbridge backpack (Coyote Tan),37420,39145,39338,Ragman,22320,₽
Waist pouch,15000,15000,15000,Ragman,9300,₽
"Stich Profi Chest Rig MK2 (Recon, A-TACS FG)",28888,26713,28395,Ragman,22320,₽
"Stich Profi Chest Rig MK2 (Assault, A-TACS FG)",25555,24573,25101,Ragman,23250,₽
Crye Precision AVS MBAV (Tagilla Edition),225999,226005,226005,Ragman,133300,₽
"CQC Osprey MK4A plate carrier (Assault, MTP)",124000,124000,124000,Ragman,76880,₽
"CQC Osprey MK4A plate carrier (Protection, MTP)",155000,155000,155000,Ragman,96100,₽
WZ Wallet,22222,24780,25680,Therapist,25541,₽
RPK-16 handguard rail,6500,9281,9904,Mechanic,515,₽
Vltor CASV KeyMod 6 inch rail,20420,18917,18441,Mechanic,1190,₽
M870 XS SHOTRAIL rail with Ghost Ring rear sight,7000,8613,8455,Mechanic,3319,₽
M14 A.R.M.S. #18 scope mount,8500,8126,9738,Mechanic,1802,₽
Kiba Arms SPRM rail mount for pump-action shotguns,35555,67805,35047,Mechanic,1840,₽
LaRue LT101 QD Tactical Picatinny Riser mount,10000,12685,12884,Mechanic,1624,₽
Nightforce Magmount 34mm ring scope mount with Ruggedized Accessory Platform,8000,11885,11873,Mechanic,3526,₽
Aimpoint Micro Spacer High,5555,8213,7381,Mechanic,1234,₽
M700 AB Arms MOD*X rail mount,34000,36068,36752,Mechanic,1478,₽
Nightforce Magmount 30mm ring scope mount,90999,37564,32412,Mechanic,3367,₽
SR-1MP single rail mount,11110,14740,12363,Mechanic,1505,₽
TROY QARS 4.2 inch rail,44444,58517,91021,Mechanic,1181,₽
Alexander Arms 10 inch rail,1500000,1750000,955714,Mechanic,1444,₽
DeltaPoint Cross Slot Mount base,12222,14577,14573,Mechanic,910,₽
Armasight Vulcan universal base,16420,12926,13999,Mechanic,1410,₽
Magpul M-LOK 2.5 inch rail,4000,5588,5722,Mechanic,578,₽
Mosin Rifle AIM Sports Tri-Rail mount,14500,18211,19718,Mechanic,1800,₽
Trijicon RMR low profile mount,19000,19202,19220,Mechanic,923,₽
AKS-74U Zenit B-18 Mount,5000,5920,5653,Mechanic,1847,₽
Trijicon RMR high profile mount,10999,8212,8445,Mechanic,892,₽
TOZ-106 rail scope mount,7923,10431,9890,Mechanic,1288,₽
NcSTAR MPR45 Backup mount,12880,13295,13147,Mechanic,1729,₽
MPX GEN1 handguard 4 inch rail,8000,8221,7529,Mechanic,1337,₽
Lobaev Arms 30mm scope mount,13333,17943,18853,Mechanic,2288,₽
Strike Industries KeyMod 6 inch rail,5000,5615,5371,Mechanic,757,₽
HK MP5 B&T tri-rail receiver mount,15666,14435,13794,Mechanic,2521,₽
Vltor CASV KeyMod 4 inch rail,10000,9253,9133,Mechanic,995,₽
TOZ-106 dovetail mount,2000,6483,8648,Mechanic,616,₽
Kiba Arms 25mm accessory ring mount,6787,4017,4997,Mechanic,1567,₽
MP-133/153 Taktika Tula 12003 stock adapter,8999,9121,8457,Mechanic,1232,₽
KAC URX 3 3 inch rail,9999,8944,11320,Mechanic,881,₽
Vltor CASV KeyMod 2 inch rail,12000,15083,13656,Mechanic,885,₽
Magpul M-LOK 4.1 inch rail,9000,8825,9143,Mechanic,881,₽
"PP-91 ""Kedr"" Rotor 43 RIS mount",10000,11351,11387,Mechanic,2141,₽
AK Zenit B-12 Mount,4899,4778,5433,Mechanic,1934,₽
Delta-Tek Sprut mount for pump-action shotguns,8777,7581,7247,Mechanic,1449,₽
FN Five-seveN MK2 RMR mount,39888,13690,13050,Mechanic,952,₽
M1A SOCOM 16 upper part,9986,8258,8185,Mechanic,2348,₽
KMZ 1P59 dovetail mount,13000,12266,12650,Mechanic,980,₽
FN P90 EFFEN 90 receiver rail,20000,26000,29307,Mechanic,560,₽
Vltor CASV 5 inch rail,34900,28682,28214,Mechanic,857,₽
M700 30mm integral ring scope mount,13000,10447,10640,Mechanic,1904,₽
Alexander Arms 3 inch rail,10000,17427,17098,Mechanic,966,₽
Hexagon medium length rail,25000,25360,22189,Mechanic,825,₽
Remington RAHG 4 inch rail,8777,10151,9344,Mechanic,840,₽
Burris FastFire Weaver Base,12000,9045,9966,Mechanic,886,₽
Vltor CASV 2 inch rail,10854,11832,12074,Mechanic,560,₽
MPX GEN1 handguard 2 inch rail,7700,10114,8518,Mechanic,1040,₽
Vltor CASV 4 inch rail,9999,10420,9804,Mechanic,731,₽
Mosin Rifle Kochetov mount,7420,7092,10104,Mechanic,705,₽
FN P90 upper receiver side rail,6888,11619,8734,Mechanic,560,₽
Leapers UTG 25mm ring scope mount,5000,4171,4146,Mechanic,924,₽
Remington RAHG 2 inch rail,10000,15066,12663,Mechanic,560,₽
M700 Magpul Pro 700 chassis inline mount,9000,6862,6684,Mechanic,1310,₽
M700 extended multi-slot Weaver rail base,29000,35264,30931,Mechanic,1478,₽
Strike Industries KeyMod 4 inch rail,4000,5934,5518,Mechanic,565,₽
FN P90 upper receiver top rail,10000,12500,22111,Mechanic,560,₽
MP9 bottom rail,10420,5388,7548,Mechanic,672,₽
Primary Arms Compact Mount sight adapter,1234567,805254,1170436,Mechanic,560,₽
"VPO-215 ""Gornostay"" scope rail mount",8900,5770,5715,Mechanic,840,₽
PU 3.5x ring scope mount,2222,3041,3684,Mechanic,619,₽
Strike Industries TRAX bridge rail,9000,10193,9129,Mechanic,916,₽
KMZ 1P69 Weaver mount,29000,14998,18331,Mechanic,1053,₽
"MP-443 ""Grach"" Zenit B-8 mount",5900,4801,4908,Mechanic,1537,₽
MP9 side rail,3000,4106,6159,Mechanic,476,₽
M870 Leapers UTG PRO MTU-028SG rail,9999,11406,11293,Mechanic,838,₽
Mosin Rifle sawn-off sniper stock,20420,36105,41649,Mechanic,980,₽
ORSIS T-5000M aluminium body,13200,13200,13200,Mechanic,7392,₽
MP9 stock,45555,33703,28746,Mechanic,1316,₽
M14 TROY S.A.S.S. Chassis stock,29999,33508,34881,Mechanic,20485,₽
SA-58 SPR stock,16666,15065,14462,Mechanic,13110,₽
HK MP7A1 stock,20000,20000,20000,Mechanic,1182,₽
AKM/AK-74 Magpul Zhukov-S stock,98999,67329,65644,Mechanic,10385,₽
Lobaev Arms stock,39420,36811,41182,Mechanic,2604,₽
HK MP5 A3 old model stock,22000,23247,22363,Mechanic,7685,₽
HK MP7A2 stock,42222,54259,54259,Mechanic,1182,₽
M1A ProMag Archangel stock,28000,27254,27280,Mechanic,13923,₽
M700 AB Arms MOD*X GEN 3 chassis,21069,20858,21135,Mechanic,8384,₽
Mosin Rifle AIM Sports Recoil Pad,4000,17192,15802,Mechanic,2178,₽
Magpul UBR GEN2 stock (Black),16666,15514,15717,Mechanic,6227,₽
AKM/AK-74 FAB Defense UAS stock,15000,17553,17000,Mechanic,9003,₽
M700 ProMag Archangel polymer stock,15555,16230,17242,Mechanic,11760,₽
APB detachable wire stock,15000,15000,24903,Mechanic,3805,₽
SA-58/FAL Magpul PRS 2 polymer stock,12000,12726,12549,Mechanic,9070,₽
ORSIS T-5000M stock,30000,33333,33333,Mechanic,1764,₽
M700 AI AT AICS polymer stock,24000,26859,28150,Mechanic,14840,₽
SKS FAB Defense UAS stock,27000,30530,34520,Mechanic,9128,₽
M700 Magpul Pro 700 chassis,6950,6960,6854,Mechanic,10064,₽
MP-133/153 plastic pistol grip,7666,10336,8843,Mechanic,3646,₽
HK MP5 A2 stock,27866,39999,28480,Mechanic,7044,₽
AR-15 HK E1 buttstock,33333,33076,35196,Mechanic,5152,₽
Mosin Rifle ProMag Archangel OPFOR PRS stock,13333,16125,17649,Mechanic,11509,₽
M700 Hogue Overmolded Ghillie stock,18999,12311,12920,Mechanic,4760,₽
"AK Zenit PT-3 ""Klassika"" stock",43000,33201,31386,Mechanic,9313,₽
SVDS polymer stock,6000,5625,6622,Mechanic,911,₽
Magpul PRS GEN3 stock (Black),39999,52209,52040,Mechanic,10528,₽
"AK Zenit PT-1 ""Klassika"" stock",14000,14634,14720,Mechanic,6584,₽
MPX/MCX retractable stock pipe adapter,41999,45082,48475,Mechanic,1824,₽
Glock FAB Defense GLR-17 stock,14000,16640,18382,Mechanic,5152,₽
AKM/AK-74 ME4 buffer tube adapter,12000,9740,10515,Mechanic,2830,₽
M1A SOCOM 16 stock,10000,19641,12841,Mechanic,7311,₽
FN P90 Damage Industries buttpad,40000,36667,139259,Mechanic,2324,₽
FAB Defense GL-SHOCK buttstock,39999,24900,28517,Mechanic,5808,₽
MFT BUS stock,10000,12097,12646,Mechanic,4534,₽
DoubleStar ACE recoil pad,17000,23425,21264,Mechanic,2676,₽
M870 Magpul SGA polymer stock,199999,299596,206214,Mechanic,4997,₽
Magpul CTR Carbine stock (Black),22222,26753,30038,Mechanic,4547,₽
M14 SAGE International M14ALCS chassis,55700,19707,16581,Mechanic,10064,₽
SA-58 folding stock,5555,9654,9335,Mechanic,7848,₽
Strike Industries Viper Mod 1 stock,22222,19299,20911,Mechanic,4760,₽
Magpul MOE Carbine rubber buttpad,75000,51459,50497,Mechanic,2676,₽
AKS-74 metal skeletonized stock (6P21 Sb.5),35000,23666,23004,Mechanic,873,₽
MP-133/153 plastic stock,60000,65600,54602,Mechanic,863,₽
M14 SAGE International M14ALCS (MOD-0) stock,14700,14663,17283,Mechanic,8942,₽
ERGO F93 PRO stock,10000,11237,12842,Mechanic,5678,₽
SA-58 BRS stock,11000,14838,16177,Mechanic,9044,₽
AKS-74/AKS-74U Zenit PT Lock,13500,19533,17939,Mechanic,1808,₽
AR-15 DoubleStar ACE SOCOM Gen.4 stock,12500,12185,13007,Mechanic,5964,₽
AKMSN shoulder piece (6P4N Sb.1-19),19991,19991,24029,Mechanic,871,₽
Mosin Rifle ATI Monte Carlo stock,23999,38783,31960,Mechanic,6024,₽
AKM/AK-74 Zenit PT Lock,12000,17435,15853,Mechanic,1786,₽
M700 AB Arms MOD*X buffer tube side folder adapter,5000,7268,6868,Mechanic,1457,₽
Magpul PRS GEN2 stock (FDE),13213,12210,13208,Mechanic,9573,₽
AKM/AK-74 CAA AKTS buffer tube,30000,17390,17047,Mechanic,3640,₽
Vltor EMOD stock,10000,13634,12912,Mechanic,4978,₽
SKS TAPCO Intrafuse stock,13333,11100,11654,Mechanic,4846,₽
AK GP-25 accessory kit recoil pad,19999,22138,22060,Mechanic,1809,₽
Strike Industries Advanced Receiver Extension buffer tube,94222,86075,82091,Mechanic,4872,₽
AR-15 Colt A2 buffer tube,7700,10112,9972,Mechanic,2032,₽
AK-74M CAA AKTS AK74 buffer tube,15999,16271,18106,Mechanic,3472,₽
M700 Magpul Pro 700 folding stock,7999,8626,8367,Mechanic,2631,₽
FN P90 stock,45111,45111,45111,Mechanic,1960,₽
HK MP5 End Cap stock,20000,20000,20000,Mechanic,1467,₽
HK MP5K End Cap stock,20000,20000,20000,Mechanic,1400,₽
SA-58 buffer tube adapter,17777,16444,20758,Mechanic,1457,₽
AK-12 stock,11111,8869,9586,Mechanic,2520,₽
FN P90 buttpad,300,4026,4528,Mechanic,1260,₽
FAB Defense GLR-16-S stock,10111,10244,9915,Mechanic,2688,₽
Magpul MOE Carbine stock (Black),37000,28734,29707,Mechanic,4323,₽
AKMS shoulder piece (6P4 Sb.1-19),45000,20778,20214,Mechanic,872,₽
MPX/MCX Maxim Defense CQB telescoping stock,3750,3750,3750,Mechanic,2100,₽
TROY M7A1 PDW stock (Black),11990,11276,11777,Mechanic,3090,₽
AK-74M/AK-100 Zenit PT Lock,12222,10029,10652,Mechanic,1519,₽
MPX/MCX PMM ULSS foldable stock,13999,15730,16072,Mechanic,3489,₽
MPX/MCX collapsing/telescoping stock,12222,10586,10280,Mechanic,1590,₽
LMT SOPMOD stock,9500,9455,9042,Mechanic,2631,₽
"VPO-101 ""Vepr-Hunter"" stock",9000,9000,13134,Mechanic,1598,₽
HK Enhanced Tube buffer tube,13000,12038,11876,Mechanic,2794,₽
OP-SKS wooden stock,14500,24154,27899,Mechanic,1056,₽
AR-15 HK Slim Line buttstock,9500,9268,9061,Mechanic,2856,₽
"PP-19-01 ""Vityaz"" metal skeleton stock",15000,27500,27500,Mechanic,844,₽
TOZ-106 custom cut Mosin stock,15000,15000,11005,Mechanic,2716,₽
RPK-16 buffer tube,29000,25404,23471,Mechanic,1624,₽
FN PS90 stock,3350,3350,3350,Mechanic,1876,₽
Mosin Rifle sniper carbine stock,39999,34047,23895,Mechanic,2005,₽
AR-15 ADAR 2-15 wooden stock,1000,13168,16582,Mechanic,2867,₽
High Standard M4SS Stock,10000,8118,7686,Mechanic,1747,₽
M870 Mesa Tactical LEO stock adapter,11000,6538,6262,Mechanic,1407,₽
M870 SPS polymer stock,38999,38999,78080,Mechanic,832,₽
SA-58 humpback polymer stock,3807,3807,8343,Mechanic,1904,₽
M870 Shockwave Raptor grip,4444,4144,5996,Mechanic,1425,₽
AKM wooden stock (6P1 Sb.5),130000,72600,46707,Mechanic,1438,₽
Mosin Rifle carbine stock,3485,3485,19870,Mechanic,1859,₽
MP-133/153 wooden stock,15000,8287,8287,Mechanic,839,₽
VPO-209 wooden stock,25000,9784,9784,Mechanic,1019,₽
AK-74 polymer stock (6P20 Sb.7),30000,30000,29796,Mechanic,1158,₽
Mosin Rifle standard stock,25420,25420,43038,Mechanic,1379,₽
Armacon Baskak stock,6500,6813,6903,Mechanic,3013,₽
"VPO-136 ""Vepr-KM"" wooden stock",5000,10000,9122,Mechanic,1021,₽
SKS TOZ wooden stock (56-A-231 Sb.5),27000,28877,22185,Mechanic,2117,₽
VSS wooden stock,4000,5322,7200,Mechanic,1000,₽
AS VAL skeleton stock,3069,5475,6320,Mechanic,1742,₽
CMMG Mk47 Mutant 7.62x39 assault rifle,686868,131725,131725,Mechanic,14110,₽
MP-155 12ga semi-automatic shotgun,32777,43706,35019,Mechanic,10584,₽
Evasion armband,34999,28493,27999,Ragman,27900,₽
NFM THOR Concealable Reinforced Vest body armor,68888,66564,71733,Ragman,31620,₽
NFM THOR Integrated Carrier body armor,344500,344500,344500,Ragman,213590,₽
"Tagilla's welding mask ""Gorilla""",145000,116376,116376,Ragman,83700,₽
"Tagilla's welding mask ""UBEY""",149900,126437,126437,Ragman,83700,₽
BOSS cap,12000,12864,13151,Ragman,5179,₽
Bomber beanie,18999,16731,17259,Ragman,18414,₽
Stich Profi Chimera boonie hat,6500,5068,5557,Ragman,1965,₽
Can of RatCola soda,15555,15758,15420,Therapist,15107,₽
Superfors DB 2020 Dead Blow Hammer,45000,45000,45000,Jaeger,27000,₽
Loot Lord plushie,54000,54712,55068,Therapist,52308,₽
CMMG Mk47 Mutant 7.62x39 assault rifle,0,0,0,Mechanic,14110,₽
MP-155 12ga semi-automatic shotgun,32777,36364,34011,Mechanic,10584,₽
Faceless mask,15800,16396,16237,Ragman,13098,₽
Ghoul mask,24999,23488,24185,Ragman,22030,₽
Medical tools,9696,9473,9106,Therapist,4725,₽
Military corrugated tube,21000,23797,26294,Therapist,15750,₽
Pipe grip wrench,86000,84317,82412,Therapist,83160,₽
Bulbex cable cutter,69000,68357,67727,Therapist,66150,₽
FN SCAR-L 5.56x45 assault rifle,66000,58961,59276,Mechanic,9520,₽
HK G28 7.62x51 marksman rifle,159999,172544,172544,Jaeger,18300,₽
FN SCAR-L 5.56x45 assault rifle (FDE),45000,53517,52916,Mechanic,10080,₽
FN SCAR-H 7.62x51 assault rifle,95000,93917,93917,Mechanic,13664,₽
FN SCAR-H 7.62x51 assault rifle (FDE),90000,89778,89778,Mechanic,14448,₽
HK USP .45 ACP pistol,7000,23332,13083,Mechanic,5320,₽
MP-43-1C 12ga double-barrel shotgun,19900,18990,18189,Mechanic,3248,₽
MTs-255-12 12ga shotgun,17656,20173,21141,Mechanic,5376,₽
PACA Soft Armor (Rivals Edition),33000,33335,34288,Ragman,32760,₽
Twitch Rivals 2021 balaclava,19998,19939,20122,Ragman,18881,₽
Injector case,1111111,1133422,1118012,Therapist,261450,₽
Keycard holder case,366666,394722,379847,Therapist,288825,₽
Gruppa 99 T20 backpack,34400,34224,35966,Ragman,23560,₽
Gruppa 99 T20 backpack (Multicam),42000,38948,39596,Ragman,24800,₽
LBT-1476A 3Day Pack (Woodland),44144,45090,44727,Ragman,27900,₽
AK-74 Hexagon Wafflemaker 5.45x39 sound suppressor,76666,77821,78831,Mechanic,53200,₽
HK G28 B&T QD 7.62x51 sound suppressor,33320,33415,34264,Mechanic,33040,₽
HK UMP B&T OEM .45 ACP sound suppressor,49777,47975,49494,Mechanic,23376,₽
Leapers UTG reflex sight,12250,13043,13264,Mechanic,6832,₽
"NPZ PK1 ""Obzor"" reflex sight",4999,6242,6795,Mechanic,3920,₽
Aimpoint PRO reflex sight,13333,13054,13815,Mechanic,14000,₽
BelOMO PK-AA dovetail reflex sight,5350,10514,6618,Mechanic,2856,₽
Aimpoint ACRO P-1 reflex sight,11999,12475,12285,Mechanic,10696,₽
Aimpoint Micro H-2 reflex sight,21333,14298,13589,Mechanic,12376,₽
Schmidt & Bender PM II 3-12x50 34mm riflescope,40000,39378,38693,Mechanic,36400,₽
Schmidt & Bender PM II 1-8x24 30mm riflescope,63332,63428,67953,Mechanic,28280,₽
NPZ 1P78-1 2.8x scope,12500,11838,11788,Mechanic,11480,₽
Vortex Razor HD Gen.2 1-6x24 30mm riflescope,99999,94068,99099,Mechanic,40320,₽
Wilcox RAPTAR ES Tactical Rangefinder,25999,26209,25126,Mechanic,12320,₽
Vortex Ranger 1500 rangefinder,13000,14068,11843,Mechanic,5040,₽
Model 7290 Flash Bang grenade,7999,9541,9504,Prapor,4449,₽
RGN hand grenade,13900,13900,13900,Prapor,6949,₽
RGO hand grenade,10800,10800,10800,Prapor,5399,₽
M18 smoke grenade (Green),13300,12296,13272,Prapor,1750,₽
USEC first safe key,62500,68747,79008,Therapist,17328,₽
USEC second safe key,56000,96264,82498,Therapist,17392,₽
Rogue USEC stash key,27000,34780,34706,Therapist,21673,₽
Rogue USEC workshop key,29500,34266,33557,Therapist,17325,₽
Police truck cabin key,15999,18162,18261,Therapist,15436,₽
Merin car trunk key,49998,45888,52017,Therapist,17263,₽
Convenience store storage room key,7700,12404,13367,Therapist,9893,₽
Hillside house key,21000,28226,29662,Therapist,15237,₽
Jack Pyke Hunting LLCS boonie hat,8888,10098,10062,Ragman,5925,₽
.300 Blackout M62 Tracer,1555,1537,1275,Mechanic,87,₽
.300 Whisper,333,298,385,Mechanic,53,₽
9x39mm PAB-9 gs,1888,1888,1425,Mechanic,753,₽
.300 Blackout V-Max,800,513,493,Mechanic,70,₽
5.45x39mm 7N40,400,400,400,Mechanic,1188,₽
Aimpoint Micro H-2 Standard Mount,11222,9902,9991,Mechanic,1428,₽
MP-43-1C buttpad,2500,3930,3439,Mechanic,672,₽
MP-43-1C 12ga 510mm barrel,2900,6450,8571,Mechanic,1568,₽
MP-43-1C 12ga 725mm barrel,3000,4460,6800,Mechanic,1960,₽
MP-43 12ga 750mm barrel,4200,11687,12368,Mechanic,2296,₽
NPZ 1P78 scope eyecup,3000,6667,6697,Mechanic,1568,₽
NPZ 1P78-1 dovetail mount,10999,11903,11974,Mechanic,1120,₽
FN SCAR PWS SRX rail extension,8000,10239,11681,Mechanic,4368,₽
AK CSS knurled charging handle,37777,37698,43532,Mechanic,2800,₽
HK USP rail adapter,14820,15177,14918,Mechanic,840,₽
HK USP .45 ACP 12-round magazine,18000,31500,16096,Mechanic,1232,₽
FN SCAR-L 5.56x45 30-round magazine (FDE),6500,6855,7289,Mechanic,1400,₽
FN SCAR-L 5.56x45 30-round magazine,14777,15047,16290,Mechanic,1176,₽
FN SCAR-L 5.56x45 flash hider,3400,2963,3204,Mechanic,1960,₽
FN SCAR-L 5.56x45 18 inch barrel,29990,32332,32943,Mechanic,17920,₽
FN SCAR flip-up front sight,6000,8725,7261,Mechanic,1736,₽
FN SCAR side rail,7444,5770,4778,Mechanic,689,₽
FN SCAR flip-up rear sight,6000,6858,6520,Mechanic,2184,₽
FN SCAR bottom rail,2222,5744,6632,Mechanic,795,₽
FN SCAR charging handle,7999,7409,6293,Mechanic,1344,₽
FN SCAR rubber buttpad,2550,6159,6328,Mechanic,1400,₽
Aimpoint QRP2 mount for CompM4/PRO reflex sights,7000,9090,9178,Mechanic,1568,₽
HK MP5 B&T QD 9x19 muzzle brake,9999,11319,11507,Mechanic,3080,₽
B&T QD NAR mount for Aimpoint ACRO,9999,10786,10191,Mechanic,1456,₽
HK UMP .45 ACP 8 inch threaded barrel,12499,17939,19570,Mechanic,4256,₽
Monstrum Tactical Vertical Fore Grip KeyMod,12555,11916,10589,Mechanic,3864,₽
Glock TangoDown AAM-01 ACRO mount base,14500,14500,12183,Mechanic,1456,₽
Glock 17 9x19 MOS pistol slide,10000,12967,10484,Mechanic,2632,₽
SVDS Lynx Arms Hinge buffer tube adapter,9999,9658,11326,Mechanic,1960,₽
HK Sturmgriff foregrip,9999,11394,11370,Mechanic,1820,₽
HK417 low profile gas block,5000,6071,6042,Mechanic,3360,₽
AR-15 HK BLITZ 5.56x45 flash hider,10000,11712,13056,Mechanic,5208,₽
AWC PSR 7.62x51 muzzle brake,18000,17620,16998,Mechanic,5880,₽
AR-10 KAC QDC 7.62x51 Muzzle Brake Kit,45000,49359,42679,Mechanic,7000,₽
AR-15 AWC PSR 5.56x45 muzzle brake,94999,86219,81257,Mechanic,5152,₽
AWC PSR .338 LM muzzle brake,17777,20420,18790,Mechanic,10920,₽
AK Hexagon Reactor 5.45x39 muzzle brake,14444,17735,17488,Mechanic,5376,₽
AR-10 TAA ZK-38 7.62x51 muzzle brake,7900,9833,9522,Mechanic,5152,₽
AR-15 TAA ZK-23 5.56x45 muzzle brake,7000,8959,9384,Mechanic,5880,₽
HK Prolonged 7.62x51 flash hider,16669,7696,7246,Mechanic,2100,₽
AAC SCAR-SD 51T 7.62x51 flash hider,12000,12069,11167,Mechanic,2352,₽
AR-10 SureFire Warden 7.62x51 blast regulator,9000,10092,10005,Mechanic,4480,₽
AKM 7.62x39 Kiba Arms .308 muzzle device adapter,36999,27648,30752,Mechanic,1512,₽
AWC PSR muzzle brake protector,1000,1000,1000,Mechanic,560,₽
HK USP Tactical thread protector,5000,6036,5528,Mechanic,616,₽
MTs-255-12 12ga choke,18500,22254,18732,Mechanic,1008,₽
HK USP Tactical front sight,35000,28292,23557,Mechanic,392,₽
HK USP Tactical rear sight,18998,17920,14010,Mechanic,448,₽
HK USP Red Dot sight mount,9499,11942,12372,Mechanic,1568,₽
HK USP rear sight,4999,7500,13391,Mechanic,392,₽
HK USP front sight,7999,7999,16333,Mechanic,336,₽
HK USP trigger,3000,4907,7393,Mechanic,392,₽
HK USP slide lock,5000,5562,9254,Mechanic,280,₽
HK USP hammer,5000,7113,8763,Mechanic,420,₽
HK417 E1 extended charging handle,4999,4791,4193,Mechanic,1232,₽
MTs-255-12 12ga cylinder,6665,8932,8263,Mechanic,840,₽
HK417/G28 7.62x51 10-round magazine,2500,4686,6372,Mechanic,1176,₽
HK417/G28 7.62x51 20-round magazine,15999,16566,15429,Mechanic,1932,₽
FN SCAR-H 7.62x51 20-round magazine,15000,15702,14489,Mechanic,2240,₽
FN SCAR-H 7.62x51 20-round magazine (FDE),21420,16451,15916,Mechanic,2520,₽
HK USP Tactical .45 ACP 12-round magazine,14999,10704,13207,Mechanic,1680,₽
SKS 7.62x39 KCI 75-round drum magazine,27000,23149,23454,Mechanic,13720,₽
Geissele Super Precision 30mm ring scope mount,18000,16892,16918,Mechanic,7000,₽
Recknagel Era-Tac 34mm ring scope mount,10000,14176,12321,Mechanic,4536,₽
Recknagel Era-Tac 30mm ring scope mount,15000,16843,15276,Mechanic,4144,₽
Recknagel Era-Tac Sunshade mount for Aimpoint T-1,9999,7496,8775,Mechanic,1288,₽
Geissele Super Precision 30mm ring scope mount (DDC),20000,18381,17887,Mechanic,7392,₽
Geissele Super Precision top ring cap (DDC),17000,13741,13804,Mechanic,952,₽
Reptilia ROF-90 RMR mount for Geissele scope mounts (DDC),9000,9525,9629,Mechanic,1120,₽
